Name,Handle,Timestamp,Content
Hakan Fidan,@HakanFidan,2024-01-12T19:48:13.000Z,"Şehadete eren kahramanlarımıza Allah’tan rahmet; kıymetli ailelerine, yakınlarına ve aziz milletimize başsağlığı ve sabır diliyorum. Şehitlerimizin mekanları cennet, makamları âli olsun. 

Yaralanan askerlerimizin bir an önce sağlıklarına kavuşmasını Cenab-ı Allah’tan niyaz…"
Hakan Fidan,@HakanFidan,2024-01-12T07:29:52.000Z,"Pençe-Kilit Operasyonu bölgesinde şehit olan Piyade Uzman Çavuş Samet Aslan’a  Allah’tan rahmet, ailesine ve aziz milletimize başsağlığı, yaralanan askerimize acil şifa diliyorum. "
Hakan Fidan,@HakanFidan,2023-12-31T16:01:37.000Z,"Cumhuriyetimizin 100’üncü, Hariciyemizin temellerinin atılmasının 500’üncü yılını geride bıraktık.

Uluslararası sistemin belirsizlikler içerdiği ve küresel düzeyde istikrarsızlığın söz konusu olduğu bu dönemde; Sayın Cumhurbaşkanımızın liderliğinde yürüttüğümüz Türkiye eksenli…"
Hakan Fidan,@HakanFidan,2023-12-23T16:50:19.000Z,"Pençe-Kilit Harekâtı bölgesinde şehadete eren askerlerimize Allah'tan rahmet, kahramanlarımızın ailelerine ve aziz milletimize başsağlığı, yaralanan askerimize acil şifa diliyorum. "
Hakan Fidan,@HakanFidan,2023-12-22T19:48:26.000Z,"Irak’ın kuzeyinde şehit düşen kahramanlarımıza Allah’tan rahmet, kederli ailelerine sabır ve yaralanan kahramanlarımıza şifa diliyorum. Aziz milletimizin başı sağ olsun. Terör örgütleri ve uzantılarına karşı mücadelemiz kararlılıkla sürecek."
Hakan Fidan,@HakanFidan,2024-01-12T19:48:13.000Z,"Şehadete eren kahramanlarımıza Allah’tan rahmet; kıymetli ailelerine, yakınlarına ve aziz milletimize başsağlığı ve sabır diliyorum. Şehitlerimizin mekanları cennet, makamları âli olsun. 

Yaralanan askerlerimizin bir an önce sağlıklarına kavuşmasını Cenab-ı Allah’tan niyaz…"
Hakan Fidan,@HakanFidan,2024-01-12T07:29:52.000Z,"Pençe-Kilit Operasyonu bölgesinde şehit olan Piyade Uzman Çavuş Samet Aslan’a  Allah’tan rahmet, ailesine ve aziz milletimize başsağlığı, yaralanan askerimize acil şifa diliyorum. "
T.C. Hazine ve Maliye Bakanlığı,@HMBakanligi,2024-01-20T13:36:35.000Z,Yalanlama - 20.01.2024
İbrahim Yumaklı,@ibrahimyumakli,2024-01-26T18:49:05.000Z,Türkiye olarak bölgesel ve küresel su gündeminde aktif olarak çalışmalarımızı sürdüreceğiz.17 Şubat’ta İstanbul’da düzenlenecek olan Dünya Su Konseyi 86. Guvernörler Toplantısı’na dair detayları Türkiye Su Enstitüsü’nden arkadaşlarımızla ele aldık. 
İbrahim Yumaklı,@ibrahimyumakli,2024-01-26T12:39:55.000Z,"9 milyar 374 milyon 88 bin TL tarımsal destekleme ödemesini bugün çiftçilerimizin hesaplarına aktarıyoruz.

Hayırlı ve bereketli olsun."
İbrahim Yumaklı,@ibrahimyumakli,2024-01-26T12:28:20.000Z,"Tecrübe ve bilgi birikimiyle ülkemizin su politikalarının hayata geçirilmesinde öncü kurumumuz olan  teşkilatımızın kıymetli üyeleriyle İstanbul’da bir araya geldik.

Hem bugünümüz hem de geleceğimiz için büyük öneme sahip suyumuzu etkin kullanarak ve koruyarak,…"
İbrahim Yumaklı,@ibrahimyumakli,2024-01-26T10:52:18.000Z,"Kastamonu-Taşköprü karayolunda yolcu otobüsünün devrilmesi sonucu hayatını kaybeden vatandaşlarımıza Allah’tan rahmet, ailelerine ve sevenlerine başsağlığı diliyorum.

Yaralanan vatandaşlarımızın en kısa sürede sağlıklarına kavuşmalarını temenni ediyorum."
İbrahim Yumaklı,@ibrahimyumakli,2024-01-25T16:20:22.000Z,"AK Parti Genel Başkan Yardımcımız, Çevre, Şehir ve Kültür Başkanı Sayın Çiğdem Karaaslan’ı ziyaret ettik. 

Kıymetli Başkanımıza nazik misafirperverlikleri için teşekkür ediyor, sürdürülebilir bir dünya için gerçekleştirdikleri çalışmalarda başarılar diliyorum. "
