Name,Handle,Timestamp,Verified,Content,Comments,Retweets,Likes,Analytics,Tags,Mentions,Emojis,Profile Image,Tweet Link,Tweet ID
T.C. Ulaştırma ve Altyapı Bakanlığı,@UABakanligi,2024-01-26T13:31:52.000Z,True,"Bakanımız Sn. , AK Parti Trabzon İl Başkanlığı'nda teşkilat mensuplarıyla bir araya geldi.#TürkiyeHızlanıyor Trabzon",7,3,38,3 B,['#TürkiyeHızlanıyor'],['@a_uraloglu'],"['\\U0001f1f9\\U0001f1f7', '\\U0001f4cd']",https://pbs.twimg.com/profile_images/1665674942464008193/rBSDMV-P_normal.jpg,https://twitter.com/UABakanligi/status/1750874195574002026,tweet_id:1750874195574002026
T.C. Ulaştırma ve Altyapı Bakanlığı,@UABakanligi,2024-01-26T10:56:43.000Z,True,"Bakanımız Sn. , Trabzon Valiliğini ziyaret ederek Vali Sayın Aziz Yıldırım ile makamında bir araya geldi.Trabzon",4,8,64,4 B,[],['@a_uraloglu'],['\\U0001f4cd'],https://pbs.twimg.com/profile_images/1665674942464008193/rBSDMV-P_normal.jpg,https://twitter.com/UABakanligi/status/1750835149619544303,tweet_id:1750835149619544303
Abdulkadir URALOĞLU,@a_uraloglu,2024-01-26T10:04:41.000Z,True,"Karadeniz'in en mavisi Trabzon'umuzu daha çevreci, daha erişilebilir bir şehir haline getirmek ve ulaşım ağını daha fonksiyonel kılmak amacıyla tasarlanan ""Trabzon Sürdürülebilir Kentsel Ulaşım Planı Projesi Açılış Töreni""ni gerçekleştirdik. Yenilenebilir, temiz,…",7,34,163,9 B,[],[],['\\u26a1\\ufe0f'],https://pbs.twimg.com/profile_images/1669234847380918273/a0R50upa_normal.jpg,https://twitter.com/a_uraloglu/status/1750822056705323138,tweet_id:1750822056705323138
Abdulkadir URALOĞLU,@a_uraloglu,2024-01-26T06:00:49.000Z,True,"Ülkemizi kesintisiz, yerli ve millî raylı sistem ağlarıyla donatıyor; Türkiye’nin en derin metro istasyonu ""Gayrettepe - Kağıthane Metro Hattı"" ile metrobüsü ve ulaşımın tüm modlarını İstanbul Havalimanı'na kesintisiz bağlıyoruz! ""Gayrettepe – Kağıthane Metro Hattı’’…",38,95,337,23 B,[],[],['\\U0001f687'],https://pbs.twimg.com/profile_images/1669234847380918273/a0R50upa_normal.jpg,https://twitter.com/a_uraloglu/status/1750760684470579247,tweet_id:1750760684470579247
T.C. Ulaştırma ve Altyapı Bakanlığı,@UABakanligi,2024-01-26T13:31:52.000Z,True,"Bakanımız Sn. , AK Parti Trabzon İl Başkanlığı'nda teşkilat mensuplarıyla bir araya geldi.#TürkiyeHızlanıyor Trabzon",7,3,38,3 B,['#TürkiyeHızlanıyor'],['@a_uraloglu'],"['\\U0001f1f9\\U0001f1f7', '\\U0001f4cd']",https://pbs.twimg.com/profile_images/1665674942464008193/rBSDMV-P_normal.jpg,https://twitter.com/UABakanligi/status/1750874195574002026,tweet_id:1750874195574002026
